ID,target
000137c73,8334466.6663999995
00021489f,1120386.6665999999
0004d7953,6224868.3334
00056a333,10051855.556400003
00056d8eb,876600.0
0005fc190,1614276.6665999999
000787e86,5169255.3334
0008510a0,1099530.0
000895faf,3927420.0
000986fba,5348999.6246
0009efcc5,6768577.952400002
000dd8f00,365860.0
000e1cdc2,9228063.2
00103739c,2758280.0001999997
00134b367,6590852.6666
001788d0d,9512228.0954
0019c8ad7,6967473.46
001a267b9,4281706.6668
001a85486,6850806.666600001
001c4de06,6836266.6666
001f9014b,975846.6666
00216fb94,4432640.0002
00235690e,7494428.333199999
00240739d,5149581.6666
0024c3747,2503580.0
00297052d,11479943.8094
002ab8f85,1904400.0
002bed5c0,3787603.3331999998
002bf3974,11068333.3334
002d23a26,2642908.0954
002f27de9,13049163.3334
0030d8bb4,6250495.999599999
003146acd,652460.0
003223263,8401559.1112
00335575e,15073695.606399998
00337cf9d,9155429.1432
003394397,2248160.0
0036358a3,4343600.0
003770d30,16296867.3332
003bed5ea,383440.0
003ea6427,7860422.6924
003ef8132,8815062.0
003fd1723,15910743.333400002
0041861b4,3364722.380999999
0042b718b,2741954.3334000004
004381d8f,7572709.8094
0043ca764,5428359.9998
004486837,13465809.9998
0045c123e,12506359.256399998
0048915c6,3004482.9168000002
004ab9a09,10226006.6666
004b2e1c9,10442445.468
004c54732,3492600.8334000004
004cdefce,2567080.0
004dd971b,10207566.6666
004f9329b,845900.0
004fd2bca,1423660.0
0054bfedb,4960934.6666
0054ec58a,2158962.778
00551f45d,18069807.8888
005777b4c,14830410.0
00578d6ea,8409026.6666
005802488,22092253.3334
0059833b6,18027076.6664
005a70085,10697998.6666
005b148a0,370460.0
005c28df4,5022163.9744
005f8dc26,6579560.0
00603c202,15368180.952399997
006049609,1858019.0473999998
00612f47e,372860.0
00647a57f,4458600.0
0065853ee,368860.0
006589d5e,995948.3336000001
006598823,17956118.5714
0065c093c,6475429.120800001
006738351,9294543.5758
006a0c6a8,8239017.6668
006e9efe6,16290612.332933335
006f029d3,2088300.0
0070f35a2,3528857.3334000004
007135f85,431260.0
007285433,7592289.7438
00735e101,1912875.4761999997
0074ecf4e,1360660.0
007635fa9,2641467.5396
007723613,6003158.0954
007867da9,449000.0
0078bfbd6,8168576.4288
0078ce229,368860.0
007a89d50,2272960.0
007d43dfa,2226611.6
007ee9e05,10133816.3492
007ffeae2,10142082.8572
00835c85c,5676390.0
0084b08f1,3020704.6668000002
0087fb290,431643.33340000006
0088a96bd,5411593.5256
008ac4292,8132098.5714
008d8cca8,1633226.6653999996
008e07b8c,11219299.619
008e5e25a,5923145.2424
0094edcdb,9292129.0476
00950141c,3411523.3331999998
009566ef1,7463093.888999999
0095c81d4,368860.0
0097a6ed4,3713927.3331999998
0098fef9a,6516343.095199999
009b321ec,10127076.6668
009cd681e,7175746.666600001
009f34f86,734700.0
009f35cd3,5888761.428399999
009f65109,7268852.8352
00a19014a,5495923.4706000015
00a27e76a,2828188.762
00a3b6ef7,9394395.0002
00a427603,7212614.1272
00a6dc8be,3554620.0
00a811734,9169744.666599998
00a8f58a7,446140.0
00aaae151,4597060.0
00ab17f67,754170.0
00ac2d3a5,10520963.3332
00adab1b6,4708215.0
00aef0d56,368860.0
00b0b06c4,4251033.333200001
00b0e2303,7217084.635
00b1fbbc9,2382096.6664
00b43e0c1,9228580.666399999
00b7190a8,1624960.0
00b722e1b,4180408.5712
00bba815f,11099993.3332
00bbb1c42,877380.0
00bc2b665,696616.6666
00bc35689,7948275.619200001
00be23f52,6733885.4286
00be24ac5,7245387.999799999
00bfd0f70,4930801.6666
00c02f73e,8448733.3334
00c08e5b3,11294906.666399999
00c8690ff,5097040.0
00c8df4d5,8173904.4014
00c8e30de,5505059.9998
00ca3fb04,8115404.444399999
00cabf621,1470880.0
00cb48ae3,7425784.345199999
00cb6b147,5392450.0
00cc91a22,9503184.999999998
00cd65e9d,6474425.1908
00cd7d6a8,7489162.2424
00cdc1483,424860.0
00ce9bea5,9204792.262000002
00cea0091,17047155.0
00cea68c6,5078895.4286
00d5a5975,8530761.3332
00d80a3a4,26701779.248999998
00d9f3864,1879475.0002000001
00da4bd31,12649445.714200001
00df4dd77,446780.0
00e1a55bf,368860.0
00e332971,602960.0
00e5b6b1b,3909049.3331999998
00e85d5e3,2648608.0
00e90abfa,3118771.4283999996
00e9708b4,2348710.0
00e9c680f,11292196.9524
00eaa4394,12832356.8094
00eae8832,8605388.222199999
00ebefdc0,5722208.928600001
00ecbcb1b,7390843.7688
00ed49382,14012736.8572
00ed87564,371860.0
00ef96cfd,159220.0
00efe7ca3,7230760.0
00f36aa18,366240.0
00f3fb071,8552493.3326
00f43f548,7345428.095399998
00f4d58ec,368860.0
00f56e106,2656464.9374
00f84d8c2,6114549.5238
00f92953b,462960.0
00fa1d469,6437126.6666
00ff96f49,6735404.0954
0100ce0d8,12702826.095
0102ea9e1,3392070.0
0104b3af3,6447764.9698
010672441,368860.0
010771ca5,5676920.0
0108aea9f,368860.0
010a479e1,14900566.666599998
010d0a2dd,8481548.333266668
010e3cea2,416860.0
010e5417b,13034939.9998
01108a561,886055.4286
0110cca98,5568861.666800001
011449698,830026.6661999999
0114795f0,6041888.366
011626c20,11563246.7778
0117c8f27,6700342.6668
0117dcb47,12229894.047400003
0118c34be,3556019.9998000003
0119efcb9,2012320.0
011a58e13,610260.0
011b7902b,13409490.000599997
011ca122e,10373172.619
012053244,8825406.968799997
0122a258e,3640170.0
0122a4305,838660.0
01230d8ba,368860.0
012414f4e,14242121.333400002
012452125,12668733.428199999
0124529b5,380123.33340000006
012556288,3203990.0
01257c24c,2935842.5
01258b972,465860.0
0125b64db,1354026.6668
01295ef92,925853.3331999999
012a2752f,550860.0
012b6ba95,6539886.162399999
012b96b58,9412543.3324
012e881b9,1992880.0
012f25e94,1870146.6668
012fa70bb,3446805.0296
01304fc0a,5067764.0002
013230913,9650710.0
01336ceb8,11134418.0
0133b85e7,8329660.666800001
0136f8766,5470960.0
0137356b9,6698920.0002
013750184,2406460.0
013a3f07c,3862160.0
013cc1c13,3075910.0
013e96334,7547197.0
013fae0b1,3919800.0
014076343,3067260.0
0140ea0ba,9220256.6666
0143ee127,1956746.6668
014461014,9197445.936199998
01446634f,2261623.3329999996
014729fb2,7786712.1904
014749c88,4374199.3334
014787fc1,6756071.428199999
014a6143c,5878301.142999999
014af25cd,13820834.1668
014b5797e,2251960.0
014badcb1,5622300.0
014c523b1,6777221.110800001
014e55fdb,386760.0
014ea0456,3912187.3334000004
0151cc525,11035500.0
015409983,5013446.6664
015411bfe,9376366.6666
01560b792,499721.1109999999
0157b07da,2941952.2728
01587bbbc,7070321.333199999
0158ba234,8595686.6666
01590d52a,14736045.477399996
015a40790,2303886.9698
015b07817,6198837.307799999
015fc3313,11799056.6664
01604ee4b,368860.0
016054375,3617683.3331999998
01642dec0,17812348.6666
0166ab5ea,899859.9997999999
016b405be,642935.873
016bdc940,10240071.667000001
016c31d1a,7637283.0954
016d290da,6817262.222200001
016decdd2,8612885.0002
016ee1214,4963285.7142
016efef23,1545310.0
016f60448,8561709.5234
017029678,5469181.3334
01704d4ca,7592530.4761999985
0172638ce,3243270.0
0173e6be5,368860.0
0174ed320,4453885.7146
017623c5c,368860.0
017a4044f,6372556.666600001
017a6c7f9,6236431.4286
017ae7ac3,2915460.0
017b80d83,2774274.7617999995
017d9f1a4,4839850.555400001
017e22e34,10938895.6352
017e9a902,602333.3334
0180f14e9,492180.0
018148c57,14061540.0
018166b42,7652760.5876
0181a6d0e,2672260.0
018283661,2343068.0952000003
0183f9b32,1179200.0002000001
0186cbba4,7539583.968400001
0188bc86f,1686830.0
01890383f,8444600.0002
018965366,522145.0
0189c8ab0,2493047.3327999995
018d514a2,7423751.4286
018d765bb,1003250.0
018dbbe73,1085960.0
018de39ca,7480544.999799999
018fd935f,378660.0
018ffc9fa,12244606.666666664
019372984,4518432.8576
01937e592,3003421.7316
019381521,5109670.8332
01952e574,7358561.428599999
019540ad9,6384568.3986
01955815c,1023860.0
0196be03d,1275396.6665999999
01978c738,3742650.476200001
0197f607c,13633071.380799998
01980e862,368860.0
019823615,1110002.857
019ab3785,9819356.000200002
019c0d544,1847813.3334000001
019c5ad1d,417860.0
019cff829,368860.0
019ed3e51,368860.0
019fd88df,7906318.881400001
01a0a9e06,368860.0
01a1f927c,414860.0
01a4d6c6c,5454572.666800001
01a697820,2643850.0
01a72cedb,1043556.6666
01a900d08,15287658.333000002
01a960c35,8018052.0
01aa854be,423860.0
01ab08b6a,2896634.9595999997
01ad8126b,15575428.0954
01af69076,1205248.0
01aff9a04,3134672.0
01b128a94,7555460.0
01b1e697f,2493331.4286
