ID,target
000137c73,15.126692439888782
00021489f,14.33946127064862
0004d7953,14.38510136585466
00056a333,15.091413010316305
00056d8eb,14.279058038307927
0005fc190,13.996087287117243
000787e86,14.333019336941943
0008510a0,14.535716187814103
000895faf,13.78198841445
000986fba,14.630098284115562
0009efcc5,14.383519540598641
000dd8f00,14.455307675284041
000e1cdc2,14.734439789103876
00103739c,14.362428796609816
00134b367,14.247606000167288
001788d0d,14.163023454388199
0019c8ad7,15.046942031980572
001a267b9,13.542874467285198
001a85486,14.538414834827542
001c4de06,15.022814001818471
001f9014b,14.129225934314183
00216fb94,14.70698474877587
00235690e,14.04807270884462
00240739d,14.653336110926478
0024c3747,14.46634418024505
00297052d,14.372474885480246
002ab8f85,14.89879732004553
002bed5c0,14.453216429817395
002bf3974,15.393691262776322
002d23a26,14.29677061758083
002f27de9,14.366245171872313
0030d8bb4,14.829824205450215
003146acd,14.030916258160408
003223263,14.416375154868511
00335575e,14.42488242162657
00337cf9d,15.04858156275578
003394397,14.988387073057936
0036358a3,14.139518394787496
003770d30,13.667641570654482
003bed5ea,14.48209819239564
003ea6427,14.718595334802215
003ef8132,14.016023986670152
003fd1723,13.953592483139275
0041861b4,14.191757744909992
0042b718b,14.062303632568273
004381d8f,15.310443047658401
0043ca764,14.463022462110798
004486837,15.07350125378204
0045c123e,14.484385675313524
0048915c6,14.559990319839853
004ab9a09,14.911965873620206
004b2e1c9,15.053070061767265
004c54732,14.006752323783386
004cdefce,14.675938936861382
004dd971b,14.737265850912424
004f9329b,14.495197319455388
004fd2bca,14.008301270536958
0054bfedb,14.516108501116662
0054ec58a,12.459379691153902
00551f45d,16.09858936128457
005777b4c,13.570388823415515
00578d6ea,14.003261089509422
005802488,13.728842964277717
0059833b6,13.362339600003239
005a70085,14.985398517426967
005b148a0,14.472047266288394
005c28df4,14.740518847005472
005f8dc26,14.55757262944619
00603c202,15.71093680734506
006049609,13.905273628387187
00612f47e,14.477222894792424
00647a57f,14.442954782384357
0065853ee,14.49219627482718
006589d5e,13.607739859780628
006598823,14.465651873869946
0065c093c,14.522982429550073
006738351,14.163999847339849
006a0c6a8,14.884230160625203
006e9efe6,13.260587045001802
006f029d3,14.467078876674059
0070f35a2,13.588320353095774
007135f85,14.49219627482718
007285433,15.809907098832719
00735e101,13.838018038987618
0074ecf4e,14.403247991317821
007635fa9,14.562469234483087
007723613,14.52233077367021
007867da9,13.660912466259804
0078bfbd6,12.899575007160172
0078ce229,14.440122533679073
007a89d50,14.35938754534343
007d43dfa,14.072714837803915
007ee9e05,14.146944857089641
007ffeae2,14.933106527962961
00835c85c,14.013414172155503
0084b08f1,14.340810710744245
0087fb290,14.270172151234892
0088a96bd,14.381068325685828
008ac4292,14.634726736693509
008d8cca8,14.208644886572245
008e07b8c,15.240417546225201
008e5e25a,14.876799614104893
0094edcdb,15.713606675215967
00950141c,14.542266868974682
009566ef1,15.023533729270293
0095c81d4,14.49219627482718
0097a6ed4,15.232000341830119
0098fef9a,14.195992451334293
009b321ec,15.290478292548189
009cd681e,14.358364579617808
009f34f86,14.512755686164981
009f35cd3,14.317857687090633
009f65109,15.269366289837643
00a19014a,14.494783504190103
00a27e76a,13.16779110687361
00a3b6ef7,14.445043787563488
00a427603,13.958722981838598
00a6dc8be,14.631481134576843
00a811734,15.168612526043106
00a8f58a7,14.501596339912098
00aaae151,14.45867292143025
00ab17f67,14.246720670737092
00ac2d3a5,14.094207664238292
00adab1b6,14.417879563453223
00aef0d56,14.453076289769774
00b0b06c4,13.655291936691524
00b0e2303,13.986076790987244
00b1fbbc9,13.720575445400879
00b43e0c1,15.265440028157114
